original tokens,,edited tokens,deleted tokens,added tokens,replaced tokens,sentences,paragraphs,punctuations,word_punctuation,character names,place names,special words
Ron,,.,,,,,,,,,,
.,,“,,,,,,,,,,
“,,Ready,,,,,,,,,,
We,,?”,,,,,,,,,,
’,,Harry,,,,,,,,,,
ve,,asked,,,,,,,,,,
got,,the,,,,,,,,,,
to,,other,,,,,,,,,,
play,,two,,,,,,,,,,
our,,",",,,,,,,,,,
way,,his,,,,,,,,,,
across,,hand,,,,,,,,,,
the,,on,,,,,,,,,,
room,,the,,,,,,,,,,
.”,,door,,,,,,,,,,
Behind,,handle,,,,,,,,,,
the,,.,,,,,,,,,,
white,,They,,,,,,,,,,
pieces,,nodded,,,,,,,,,,
they,,.,,,,,,,,,,
could,,He,,,,,,,,,,
see,,pulled,,,,,,,,,,
another,,the,,,,,,,,,,
door,,door,,,,,,,,,,
.,,open,,,,,,,,,,
“,,.,,,,,,,,,,
How,,The,,,,,,,,,,
?”,,next,,,,,,,,,,
said,,chamber,,,,,,,,,,
Hennione,,was,,,,,,,,,,
nervously,,so,,,,,,,,,,
.,,dark,,,,,,,,,,
“,,they,,,,,,,,,,
I,,couldn,,,,,,,,,,
think,,’,,,,,,,,,,
",”",,t,,,,,,,,,,
said,,see,,,,,,,,,,
Ron,,anything,,,,,,,,,,
",",,at,,,,,,,,,,
“,,all,,,,,,,,,,
we,,.,,,,,,,,,,
’,,But,,,,,,,,,,
re,,as,,,,,,,,,,
going,,they,,,,,,,,,,
to,,stepped,,,,,,,,,,
have,,into,,,,,,,,,,
to,,it,,,,,,,,,,
be,,",",,,,,,,,,,
chessmen,,light,,,,,,,,,,
.”,,suddenly,,,,,,,,,,
He,,flooded,,,,,,,,,,
walked,,the,,,,,,,,,,
up,,room,,,,,,,,,,
to,,to,,,,,,,,,,
a,,reveal,,,,,,,,,,
black,,an,,,,,,,,,,
knight,,astonishing,,,,,,,,,,
and,,sight,,,,,,,,,,
put,,.,,,,,,,,,,
his,,They,,,,,,,,,,
hand,,were,,,,,,,,,,
out,,standing,,,,,,,,,,
to,,on,,,,,,,,,,
touch,,the,,,,,,,,,,
the,,edge,,,,,,,,,,
knight,,of,,,,,,,,,,
’,,a,,,,,,,,,,
s,,huge,,,,,,,,,,
horse,,chessboard,,,,,,,,,,
.,,",",,,,,,,,,,
At,,behind,,,,,,,,,,
once,,the,,,,,,,,,,
",",,black,,,,,,,,,,
the,,chessmen,,,,,,,,,,
stone,,",",,,,,,,,,,
sprang,,which,,,,,,,,,,
to,,were,,,,,,,,,,
life,,all,,,,,,,,,,
.,,taller,,,,,,,,,,
The,,than,,,,,,,,,,
horse,,they,,,,,,,,,,
pawed,,were,,,,,,,,,,
the,,and,,,,,,,,,,
ground,,carved,,,,,,,,,,
and,,from,,,,,,,,,,
the,,what,,,,,,,,,,
knight,,looked,,,,,,,,,,
turned,,like,,,,,,,,,,
his,,black,,,,,,,,,,
helmeted,,stone,,,,,,,,,,
head,,.,,,,,,,,,,
to,,Facing,,,,,,,,,,
look,,them,,,,,,,,,,
down,,",",,,,,,,,,,
at,,way,,,,,,,,,,
Ron,,across,,,,,,,,,,
.,,the,,,,,,,,,,
“,,chamber,,,,,,,,,,
Do,,",",,,,,,,,,,
we,,were,,,,,,,,,,
—,,the,,,,,,,,,,
er,,white,,,,,,,,,,
—,,pieces,,,,,,,,,,
have,,.,,,,,,,,,,
to,,Harry,,,,,,,,,,
join,,",",,,,,,,,,,
you,,Ron,,,,,,,,,,
to,,and,,,,,,,,,,
get,,Hennione,,,,,,,,,,
across,,shivered,,,,,,,,,,
?”,,slightly,,,,,,,,,,
The,,-,,,,,,,,,,
black,,the,,,,,,,,,,
knight,,towering,,,,,,,,,,
nodded,,white,,,,,,,,,,
.,,chessmen,,,,,,,,,,
Ron,,had,,,,,,,,,,
turned,,no,,,,,,,,,,
to,,faces,,,,,,,,,,
the,,.,,,,,,,,,,
other,,“,,,,,,,,,,
two,,Now,,,,,,,,,,
.,,what,,,,,,,,,,
“,,do,,,,,,,,,,
This,,we,,,,,,,,,,
needs,,do,,,,,,,,,,
thinking,,?”,,,,,,,,,,
about,,Harry,,,,,,,,,,
.,,whispered,,,,,,,,,,
.,,.,,,,,,,,,,
.”,,“,,,,,,,,,,
he,,It,,,,,,,,,,
said,,’,,,,,,,,,,
.,,s,,,,,,,,,,
“,,obvious,,,,,,,,,,
I,,",",,,,,,,,,,
suppose,,isn,,,,,,,,,,
we,,’,,,,,,,,,,
’,,t,,,,,,,,,,
ve,,it,,,,,,,,,,
got,,?”,,,,,,,,,,
to,,said,,,,,,,,,,
take,,Ron,,,,,,,,,,
the,,.,,,,,,,,,,
place,,“,,,,,,,,,,
of,,We,,,,,,,,,,
three,,’,,,,,,,,,,
of,,ve,,,,,,,,,,
the,,got,,,,,,,,,,
black,,to,,,,,,,,,,
pieces,,play,,,,,,,,,,
...”,,our,,,,,,,,,,
Harry,,way,,,,,,,,,,
and,,across,,,,,,,,,,
Hennione,,the,,,,,,,,,,
stayed,,room,,,,,,,,,,
quiet,,.”,,,,,,,,,,
",",,Behind,,,,,,,,,,
watching,,the,,,,,,,,,,
Ron,,white,,,,,,,,,,
think,,pieces,,,,,,,,,,
.,,they,,,,,,,,,,
Finally,,could,,,,,,,,,,
he,,see,,,,,,,,,,
said,,another,,,,,,,,,,
",",,door,,,,,,,,,,
“,,.,,,,,,,,,,
Now,,“,,,,,,,,,,
",",,How,,,,,,,,,,
don,,?”,,,,,,,,,,
’,,said,,,,,,,,,,
t,,Hennione,,,,,,,,,,
be,,nervously,,,,,,,,,,
offended,,.,,,,,,,,,,
or,,“,,,,,,,,,,
anything,,I,,,,,,,,,,
",",,think,,,,,,,,,,
but,,",”",,,,,,,,,,
neither,,said,,,,,,,,,,
of,,Ron,,,,,,,,,,
you,,",",,,,,,,,,,
are,,“,,,,,,,,,,
that,,we,,,,,,,,,,
good,,’,,,,,,,,,,
at,,re,,,,,,,,,,
chess,,going,,,,,,,,,,
—,,to,,,,,,,,,,
”,,have,,,,,,,,,,
“,,to,,,,,,,,,,
We,,be,,,,,,,,,,
’,,chessmen,,,,,,,,,,
re,,.”,,,,,,,,,,
not,,He,,,,,,,,,,
offended,,walked,,,,,,,,,,
",”",,up,,,,,,,,,,
said,,to,,,,,,,,,,
Harry,,a,,,,,,,,,,
quickly,,black,,,,,,,,,,
.,,knight,,,,,,,,,,
“,,and,,,,,,,,,,
Just,,put,,,,,,,,,,
tell,,his,,,,,,,,,,
us,,hand,,,,,,,,,,
what,,out,,,,,,,,,,
to,,to,,,,,,,,,,
do,,touch,,,,,,,,,,
.”,,the,,,,,,,,,,
“,,knight,,,,,,,,,,
Well,,’,,,,,,,,,,
",",,s,,,,,,,,,,
Harry,,horse,,,,,,,,,,
",",,.,,,,,,,,,,
you,,At,,,,,,,,,,
take,,once,,,,,,,,,,
the,,",",,,,,,,,,,
place,,the,,,,,,,,,,
of,,stone,,,,,,,,,,
that,,sprang,,,,,,,,,,
bishop,,to,,,,,,,,,,
",",,life,,,,,,,,,,
and,,.,,,,,,,,,,
Hennione,,The,,,,,,,,,,
",",,horse,,,,,,,,,,
you,,pawed,,,,,,,,,,
go,,the,,,,,,,,,,
there,,ground,,,,,,,,,,
instead,,and,,,,,,,,,,
of,,the,,,,,,,,,,
that,,knight,,,,,,,,,,
castle,,turned,,,,,,,,,,
.”,,his,,,,,,,,,,
“,,helmeted,,,,,,,,,,
What,,head,,,,,,,,,,
about,,to,,,,,,,,,,
you,,look,,,,,,,,,,
?”,,down,,,,,,,,,,
“,,at,,,,,,,,,,
I,,Ron,,,,,,,,,,
’,,.,,,,,,,,,,
m,,“,,,,,,,,,,
going,,Do,,,,,,,,,,
to,,we,,,,,,,,,,
be,,—,,,,,,,,,,
a,,er,,,,,,,,,,
knight,,—,,,,,,,,,,
",”",,have,,,,,,,,,,
said,,to,,,,,,,,,,
Ron,,join,,,,,,,,,,
.,,you,,,,,,,,,,
The,,to,,,,,,,,,,
chessmen,,get,,,,,,,,,,
seemed,,across,,,,,,,,,,
to,,?”,,,,,,,,,,
have,,The,,,,,,,,,,
been,,black,,,,,,,,,,
listening,,knight,,,,,,,,,,
",",,nodded,,,,,,,,,,
because,,.,,,,,,,,,,
at,,Ron,,,,,,,,,,
these,,turned,,,,,,,,,,
words,,to,,,,,,,,,,
a,,the,,,,,,,,,,
knight,,other,,,,,,,,,,
",",,two,,,,,,,,,,
a,,.,,,,,,,,,,
bishop,,“,,,,,,,,,,
",",,This,,,,,,,,,,
and,,needs,,,,,,,,,,
a,,thinking,,,,,,,,,,
castle,,about,,,,,,,,,,
turned,,.,,,,,,,,,,
their,,.,,,,,,,,,,
backs,,.”,,,,,,,,,,
on,,he,,,,,,,,,,
the,,said,,,,,,,,,,
white,,.,,,,,,,,,,
pieces,,“,,,,,,,,,,
and,,I,,,,,,,,,,
walked,,suppose,,,,,,,,,,
off,,we,,,,,,,,,,
the,,’,,,,,,,,,,
board,,ve,,,,,,,,,,
",",,got,,,,,,,,,,
leaving,,to,,,,,,,,,,
three,,take,,,,,,,,,,
empty,,the,,,,,,,,,,
squares,,place,,,,,,,,,,
that,,of,,,,,,,,,,
Harry,,three,,,,,,,,,,
",",,of,,,,,,,,,,
Ron,,the,,,,,,,,,,
",",,black,,,,,,,,,,
and,,pieces,,,,,,,,,,
Hennione,,...”,,,,,,,,,,
took,,Harry,,,,,,,,,,
.,,and,,,,,,,,,,
“,,Hennione,,,,,,,,,,
White,,stayed,,,,,,,,,,
always,,quiet,,,,,,,,,,
plays,,",",,,,,,,,,,
first,,watching,,,,,,,,,,
in,,Ron,,,,,,,,,,
chess,,think,,,,,,,,,,
",”",,.,,,,,,,,,,
said,,Finally,,,,,,,,,,
Ron,,he,,,,,,,,,,
",",,said,,,,,,,,,,
peering,,",",,,,,,,,,,
across,,“,,,,,,,,,,
the,,Now,,,,,,,,,,
board,,",",,,,,,,,,,
.,,don,,,,,,,,,,
“,,’,,,,,,,,,,
Yes,,t,,,,,,,,,,
...,,be,,,,,,,,,,
look,,offended,,,,,,,,,,
...”,,or,,,,,,,,,,
A,,anything,,,,,,,,,,
white,,",",,,,,,,,,,
pawn,,but,,,,,,,,,,
had,,neither,,,,,,,,,,
moved,,of,,,,,,,,,,
forward,,you,,,,,,,,,,
two,,are,,,,,,,,,,
squares,,that,,,,,,,,,,
.,,good,,,,,,,,,,
Ron,,at,,,,,,,,,,
started,,chess,,,,,,,,,,
to,,—,,,,,,,,,,
direct,,”,,,,,,,,,,
the,,“,,,,,,,,,,
black,,We,,,,,,,,,,
pieces,,’,,,,,,,,,,
.,,re,,,,,,,,,,
They,,not,,,,,,,,,,
moved,,offended,,,,,,,,,,
silently,,",”",,,,,,,,,,
wherever,,said,,,,,,,,,,
he,,Harry,,,,,,,,,,
sent,,quickly,,,,,,,,,,
them,,.,,,,,,,,,,
.,,“,,,,,,,,,,
Harry,,Just,,,,,,,,,,
’,,tell,,,,,,,,,,
s,,us,,,,,,,,,,
knees,,what,,,,,,,,,,
were,,to,,,,,,,,,,
trembling,,do,,,,,,,,,,
.,,.”,,,,,,,,,,
What,,“,,,,,,,,,,
if,,Well,,,,,,,,,,
they,,",",,,,,,,,,,
lost,,Harry,,,,,,,,,,
?,,",",,,,,,,,,,
“,,you,,,,,,,,,,
Harry,,take,,,,,,,,,,
—,,the,,,,,,,,,,
move,,place,,,,,,,,,,
diagonally,,of,,,,,,,,,,
four,,that,,,,,,,,,,
squares,,bishop,,,,,,,,,,
to,,",",,,,,,,,,,
the,,and,,,,,,,,,,
right,,Hennione,,,,,,,,,,
.”,,",",,,,,,,,,,
Their,,you,,,,,,,,,,
first,,go,,,,,,,,,,
real,,there,,,,,,,,,,
shock,,instead,,,,,,,,,,
came,,of,,,,,,,,,,
when,,that,,,,,,,,,,
their,,castle,,,,,,,,,,
other,,.”,,,,,,,,,,
knight,,“,,,,,,,,,,
was,,What,,,,,,,,,,
taken,,about,,,,,,,,,,
.,,you,,,,,,,,,,
The,,?”,,,,,,,,,,
white,,“,,,,,,,,,,
queen,,I,,,,,,,,,,
smashed,,’,,,,,,,,,,
him,,m,,,,,,,,,,
to,,going,,,,,,,,,,
the,,to,,,,,,,,,,
floor,,be,,,,,,,,,,
and,,a,,,,,,,,,,
dragged,,knight,,,,,,,,,,
him,,",”",,,,,,,,,,
off,,said,,,,,,,,,,
the,,Ron,,,,,,,,,,
board,,.,,,,,,,,,,
",",,The,,,,,,,,,,
where,,chessmen,,,,,,,,,,
he,,seemed,,,,,,,,,,
lay,,to,,,,,,,,,,
quite,,have,,,,,,,,,,
still,,been,,,,,,,,,,
",",,listening,,,,,,,,,,
facedown,,",",,,,,,,,,,
.,,because,,,,,,,,,,
“,,at,,,,,,,,,,
Had,,these,,,,,,,,,,
to,,words,,,,,,,,,,
let,,a,,,,,,,,,,
that,,knight,,,,,,,,,,
happen,,",",,,,,,,,,,
",”",,a,,,,,,,,,,
said,,bishop,,,,,,,,,,
Ron,,",",,,,,,,,,,
",",,and,,,,,,,,,,
looking,,a,,,,,,,,,,
shaken,,castle,,,,,,,,,,
.,,turned,,,,,,,,,,
“,,their,,,,,,,,,,
Leaves,,backs,,,,,,,,,,
you,,on,,,,,,,,,,
free,,the,,,,,,,,,,
to,,white,,,,,,,,,,
take,,pieces,,,,,,,,,,
that,,and,,,,,,,,,,
bishop,,walked,,,,,,,,,,
",",,off,,,,,,,,,,
Hennione,,the,,,,,,,,,,
",",,board,,,,,,,,,,
go,,",",,,,,,,,,,
on,,leaving,,,,,,,,,,
.”,,three,,,,,,,,,,
Every,,empty,,,,,,,,,,
time,,squares,,,,,,,,,,
one,,that,,,,,,,,,,
of,,Harry,,,,,,,,,,
their,,",",,,,,,,,,,
men,,Ron,,,,,,,,,,
was,,",",,,,,,,,,,
lost,,and,,,,,,,,,,
",",,Hennione,,,,,,,,,,
the,,took,,,,,,,,,,
white,,.,,,,,,,,,,
pieces,,“,,,,,,,,,,
showed,,White,,,,,,,,,,
no,,always,,,,,,,,,,
mercy,,plays,,,,,,,,,,
.,,first,,,,,,,,,,
Soon,,in,,,,,,,,,,
there,,chess,,,,,,,,,,
was,,",”",,,,,,,,,,
a,,said,,,,,,,,,,
huddle,,Ron,,,,,,,,,,
of,,",",,,,,,,,,,
limp,,peering,,,,,,,,,,
black,,across,,,,,,,,,,
players,,the,,,,,,,,,,
slumped,,board,,,,,,,,,,
along,,.,,,,,,,,,,
the,,“,,,,,,,,,,
wall,,Yes,,,,,,,,,,
.,,...,,,,,,,,,,
Twice,,look,,,,,,,,,,
",",,...”,,,,,,,,,,
Ron,,A,,,,,,,,,,
only,,white,,,,,,,,,,
just,,pawn,,,,,,,,,,
noticed,,had,,,,,,,,,,
in,,moved,,,,,,,,,,
time,,forward,,,,,,,,,,
that,,two,,,,,,,,,,
Harry,,squares,,,,,,,,,,
and,,.,,,,,,,,,,
Hennione,,Ron,,,,,,,,,,
were,,started,,,,,,,,,,
in,,to,,,,,,,,,,
danger,,direct,,,,,,,,,,
.,,the,,,,,,,,,,
He,,black,,,,,,,,,,
himself,,pieces,,,,,,,,,,
darted,,.,,,,,,,,,,
around,,They,,,,,,,,,,
the,,moved,,,,,,,,,,
board,,silently,,,,,,,,,,
",",,wherever,,,,,,,,,,
taking,,he,,,,,,,,,,
almost,,sent,,,,,,,,,,
as,,them,,,,,,,,,,
many,,.,,,,,,,,,,
white,,Harry,,,,,,,,,,
pieces,,’,,,,,,,,,,
as,,s,,,,,,,,,,
they,,knees,,,,,,,,,,
had,,were,,,,,,,,,,
lost,,trembling,,,,,,,,,,
black,,.,,,,,,,,,,
ones,,What,,,,,,,,,,
.,,if,,,,,,,,,,
“,,they,,,,,,,,,,
We,,lost,,,,,,,,,,
’,,?,,,,,,,,,,
re,,“,,,,,,,,,,
nearly,,Harry,,,,,,,,,,
there,,—,,,,,,,,,,
",”",,move,,,,,,,,,,
he,,diagonally,,,,,,,,,,
muttered,,four,,,,,,,,,,
suddenly,,squares,,,,,,,,,,
.,,to,,,,,,,,,,
“,,the,,,,,,,,,,
Let,,right,,,,,,,,,,
me,,.”,,,,,,,,,,
think,,Their,,,,,,,,,,
—,,first,,,,,,,,,,
let,,real,,,,,,,,,,
me,,shock,,,,,,,,,,
think,,came,,,,,,,,,,
.,,when,,,,,,,,,,
.,,their,,,,,,,,,,
.”,,other,,,,,,,,,,
The,,knight,,,,,,,,,,
white,,was,,,,,,,,,,
queen,,taken,,,,,,,,,,
turned,,.,,,,,,,,,,
her,,The,,,,,,,,,,
blank,,white,,,,,,,,,,
face,,queen,,,,,,,,,,
toward,,smashed,,,,,,,,,,
him,,him,,,,,,,,,,
.,,to,,,,,,,,,,
“,,the,,,,,,,,,,
Yes,,floor,,,,,,,,,,
.,,and,,,,,,,,,,
.,,dragged,,,,,,,,,,
.”,,him,,,,,,,,,,
said,,off,,,,,,,,,,
Ron,,the,,,,,,,,,,
softly,,board,,,,,,,,,,
",",,",",,,,,,,,,,
“,,where,,,,,,,,,,
It,,he,,,,,,,,,,
’,,lay,,,,,,,,,,
s,,quite,,,,,,,,,,
the,,still,,,,,,,,,,
only,,",",,,,,,,,,,
way,,facedown,,,,,,,,,,
.,,.,,,,,,,,,,
.,,“,,,,,,,,,,
.,,Had,,,,,,,,,,
I,,to,,,,,,,,,,
’,,let,,,,,,,,,,
ve,,that,,,,,,,,,,
got,,happen,,,,,,,,,,
to,,",”",,,,,,,,,,
be,,said,,,,,,,,,,
taken,,Ron,,,,,,,,,,
.”,,",",,,,,,,,,,
“,,looking,,,,,,,,,,
NO,,shaken,,,,,,,,,,
!”,,.,,,,,,,,,,
Hany,,“,,,,,,,,,,
and,,Leaves,,,,,,,,,,
Hennione,,you,,,,,,,,,,
shouted,,free,,,,,,,,,,
.,,to,,,,,,,,,,
“,,take,,,,,,,,,,
That,,that,,,,,,,,,,
’,,bishop,,,,,,,,,,
s,,",",,,,,,,,,,
chess,,Hennione,,,,,,,,,,
!”,,",",,,,,,,,,,
snapped,,go,,,,,,,,,,
Ron,,on,,,,,,,,,,
.,,.”,,,,,,,,,,
“,,Every,,,,,,,,,,
You,,time,,,,,,,,,,
’,,one,,,,,,,,,,
ve,,of,,,,,,,,,,
got,,their,,,,,,,,,,
to,,men,,,,,,,,,,
make,,was,,,,,,,,,,
some,,lost,,,,,,,,,,
sacrifices,,",",,,,,,,,,,
!,,the,,,,,,,,,,
I,,white,,,,,,,,,,
make,,pieces,,,,,,,,,,
my,,showed,,,,,,,,,,
move,,no,,,,,,,,,,
and,,mercy,,,,,,,,,,
she,,.,,,,,,,,,,
’,,Soon,,,,,,,,,,
ll,,there,,,,,,,,,,
take,,was,,,,,,,,,,
me,,a,,,,,,,,,,
—,,huddle,,,,,,,,,,
that,,of,,,,,,,,,,
leaves,,limp,,,,,,,,,,
you,,black,,,,,,,,,,
free,,players,,,,,,,,,,
to,,slumped,,,,,,,,,,
checkmate,,along,,,,,,,,,,
the,,the,,,,,,,,,,
king,,wall,,,,,,,,,,
",",,.,,,,,,,,,,
Hany,,Twice,,,,,,,,,,
!”,,",",,,,,,,,,,
“,,Ron,,,,,,,,,,
But,,only,,,,,,,,,,
—”,,just,,,,,,,,,,
“,,noticed,,,,,,,,,,
Do,,in,,,,,,,,,,
you,,time,,,,,,,,,,
want,,that,,,,,,,,,,
to,,Harry,,,,,,,,,,
stop,,and,,,,,,,,,,
Snape,,Hennione,,,,,,,,,,
or,,were,,,,,,,,,,
not,,in,,,,,,,,,,
?”,,danger,,,,,,,,,,
“,,.,,,,,,,,,,
Ron,,He,,,,,,,,,,
—,,himself,,,,,,,,,,
”,,darted,,,,,,,,,,
“,,around,,,,,,,,,,
Look,,the,,,,,,,,,,
",",,board,,,,,,,,,,
if,,",",,,,,,,,,,
you,,taking,,,,,,,,,,
don,,almost,,,,,,,,,,
’,,as,,,,,,,,,,
t,,many,,,,,,,,,,
hurry,,white,,,,,,,,,,
up,,pieces,,,,,,,,,,
",",,as,,,,,,,,,,
he,,they,,,,,,,,,,
’,,had,,,,,,,,,,
ll,,lost,,,,,,,,,,
already,,black,,,,,,,,,,
have,,ones,,,,,,,,,,
the,,.,,,,,,,,,,
Stone,,“,,,,,,,,,,
!”,,We,,,,,,,,,,
There,,’,,,,,,,,,,
was,,re,,,,,,,,,,
no,,nearly,,,,,,,,,,
alternative,,there,,,,,,,,,,
.,,",”",,,,,,,,,,
“,,he,,,,,,,,,,
Ready,,muttered,,,,,,,,,,
?”,,suddenly,,,,,,,,,,
Ron,,.,,,,,,,,,,
called,,“,,,,,,,,,,
",",,Let,,,,,,,,,,
his,,me,,,,,,,,,,
face,,think,,,,,,,,,,
pale,,—,,,,,,,,,,
but,,let,,,,,,,,,,
detennined,,me,,,,,,,,,,
.,,think,,,,,,,,,,
“,,.,,,,,,,,,,
Here,,.,,,,,,,,,,
I,,.”,,,,,,,,,,
go,,The,,,,,,,,,,
—,,white,,,,,,,,,,
now,,queen,,,,,,,,,,
",",,turned,,,,,,,,,,
don,,her,,,,,,,,,,
’,,blank,,,,,,,,,,
t,,face,,,,,,,,,,
hang,,toward,,,,,,,,,,
around,,him,,,,,,,,,,
once,,.,,,,,,,,,,
you,,“,,,,,,,,,,
’,,Yes,,,,,,,,,,
ve,,.,,,,,,,,,,
won,,.,,,,,,,,,,
.”,,.”,,,,,,,,,,
He,,said,,,,,,,,,,
stepped,,Ron,,,,,,,,,,
forward,,softly,,,,,,,,,,
",",,",",,,,,,,,,,
and,,“,,,,,,,,,,
the,,It,,,,,,,,,,
white,,’,,,,,,,,,,
queen,,s,,,,,,,,,,
pounced,,the,,,,,,,,,,
.,,only,,,,,,,,,,
She,,way,,,,,,,,,,
struck,,.,,,,,,,,,,
Ron,,.,,,,,,,,,,
hard,,.,,,,,,,,,,
across,,I,,,,,,,,,,
the,,’,,,,,,,,,,
head,,ve,,,,,,,,,,
with,,got,,,,,,,,,,
her,,to,,,,,,,,,,
stone,,be,,,,,,,,,,
arm,,taken,,,,,,,,,,
",",,.”,,,,,,,,,,
and,,“,,,,,,,,,,
he,,NO,,,,,,,,,,
crashed,,!”,,,,,,,,,,
to,,Hany,,,,,,,,,,
the,,and,,,,,,,,,,
floor,,Hennione,,,,,,,,,,
—,,shouted,,,,,,,,,,
Hennione,,.,,,,,,,,,,
screamed,,“,,,,,,,,,,
but,,That,,,,,,,,,,
stayed,,’,,,,,,,,,,
on,,s,,,,,,,,,,
her,,chess,,,,,,,,,,
square,,!”,,,,,,,,,,
—,,snapped,,,,,,,,,,
the,,Ron,,,,,,,,,,
white,,.,,,,,,,,,,
queen,,“,,,,,,,,,,
dragged,,You,,,,,,,,,,
Ron,,’,,,,,,,,,,
to,,ve,,,,,,,,,,
one,,got,,,,,,,,,,
side,,to,,,,,,,,,,
.,,make,,,,,,,,,,
He,,some,,,,,,,,,,
looked,,sacrifices,,,,,,,,,,
as,,!,,,,,,,,,,
if,,I,,,,,,,,,,
he,,make,,,,,,,,,,
’,,my,,,,,,,,,,
d,,move,,,,,,,,,,
been,,and,,,,,,,,,,
knocked,,she,,,,,,,,,,
out,,’,,,,,,,,,,
.,,ll,,,,,,,,,,
Shaking,,take,,,,,,,,,,
",",,me,,,,,,,,,,
Harry,,—,,,,,,,,,,
moved,,that,,,,,,,,,,
three,,leaves,,,,,,,,,,
spaces,,you,,,,,,,,,,
to,,free,,,,,,,,,,
the,,to,,,,,,,,,,
left,,checkmate,,,,,,,,,,
.,,the,,,,,,,,,,
The,,king,,,,,,,,,,
white,,",",,,,,,,,,,
king,,Hany,,,,,,,,,,
took,,!”,,,,,,,,,,
off,,“,,,,,,,,,,
his,,But,,,,,,,,,,
crown,,—”,,,,,,,,,,
and,,“,,,,,,,,,,
threw,,Do,,,,,,,,,,
it,,you,,,,,,,,,,
at,,want,,,,,,,,,,
Harry,,to,,,,,,,,,,
’,,stop,,,,,,,,,,
s,,Snape,,,,,,,,,,
feet,,or,,,,,,,,,,
.,,not,,,,,,,,,,
They,,?”,,,,,,,,,,
had,,“,,,,,,,,,,
won,,Ron,,,,,,,,,,
.,,—,,,,,,,,,,
The,,”,,,,,,,,,,
chessmen,,“,,,,,,,,,,
parted,,Look,,,,,,,,,,
and,,",",,,,,,,,,,
bowed,,if,,,,,,,,,,
",",,you,,,,,,,,,,
leaving,,don,,,,,,,,,,
the,,’,,,,,,,,,,
door,,t,,,,,,,,,,
ahead,,hurry,,,,,,,,,,
clear,,up,,,,,,,,,,
.,,",",,,,,,,,,,
With,,he,,,,,,,,,,
one,,’,,,,,,,,,,
last,,ll,,,,,,,,,,
desperate,,already,,,,,,,,,,
look,,have,,,,,,,,,,
back,,the,,,,,,,,,,
at,,Stone,,,,,,,,,,
Ron,,!”,,,,,,,,,,
",",,There,,,,,,,,,,
Harry,,was,,,,,,,,,,
and,,no,,,,,,,,,,
Hennione,,alternative,,,,,,,,,,
charged,,.,,,,,,,,,,
through,,“,,,,,,,,,,
the,,Ready,,,,,,,,,,
door,,?”,,,,,,,,,,
and,,Ron,,,,,,,,,,
up,,called,,,,,,,,,,
the,,",",,,,,,,,,,
next,,his,,,,,,,,,,
passageway,,face,,,,,,,,,,
.,,pale,,,,,,,,,,
“,,but,,,,,,,,,,
What,,detennined,,,,,,,,,,
if,,.,,,,,,,,,,
he,,“,,,,,,,,,,
’,,Here,,,,,,,,,,
s,,I,,,,,,,,,,
—,,go,,,,,,,,,,
?”,,—,,,,,,,,,,
“,,now,,,,,,,,,,
He,,",",,,,,,,,,,
’,,don,,,,,,,,,,
ll,,’,,,,,,,,,,
be,,t,,,,,,,,,,
all,,hang,,,,,,,,,,
right,,around,,,,,,,,,,
",”",,once,,,,,,,,,,
said,,you,,,,,,,,,,
Harry,,’,,,,,,,,,,
",",,ve,,,,,,,,,,
trying,,won,,,,,,,,,,
to,,.”,,,,,,,,,,
convince,,He,,,,,,,,,,
himself,,stepped,,,,,,,,,,
.,,forward,,,,,,,,,,
“,,",",,,,,,,,,,
What,,and,,,,,,,,,,
do,,the,,,,,,,,,,
you,,white,,,,,,,,,,
reckon,,queen,,,,,,,,,,
’,,pounced,,,,,,,,,,
s,,.,,,,,,,,,,
next,,She,,,,,,,,,,
?”,,struck,,,,,,,,,,
“,,Ron,,,,,,,,,,
We,,hard,,,,,,,,,,
’,,across,,,,,,,,,,
ve,,the,,,,,,,,,,
had,,head,,,,,,,,,,
Sprout,,with,,,,,,,,,,
’,,her,,,,,,,,,,
s,,stone,,,,,,,,,,
",",,arm,,,,,,,,,,
that,,",",,,,,,,,,,
was,,and,,,,,,,,,,
the,,he,,,,,,,,,,
Devil,,crashed,,,,,,,,,,
’,,to,,,,,,,,,,
s,,the,,,,,,,,,,
Snare,,floor,,,,,,,,,,
;,,—,,,,,,,,,,
Flitwick,,Hennione,,,,,,,,,,
must,,screamed,,,,,,,,,,
’,,but,,,,,,,,,,
ve,,stayed,,,,,,,,,,
put,,on,,,,,,,,,,
charms,,her,,,,,,,,,,
on,,square,,,,,,,,,,
the,,—,,,,,,,,,,
keys,,the,,,,,,,,,,
;,,white,,,,,,,,,,
McGonagall,,queen,,,,,,,,,,
transfigured,,dragged,,,,,,,,,,
the,,Ron,,,,,,,,,,
chessmen,,to,,,,,,,,,,
to,,one,,,,,,,,,,
make,,side,,,,,,,,,,
them,,.,,,,,,,,,,
alive,,He,,,,,,,,,,
;,,looked,,,,,,,,,,
that,,as,,,,,,,,,,
leaves,,if,,,,,,,,,,
Quirrell,,he,,,,,,,,,,
’,,’,,,,,,,,,,
s,,d,,,,,,,,,,
spell,,been,,,,,,,,,,
",",,knocked,,,,,,,,,,
and,,out,,,,,,,,,,
Snape,,.,,,,,,,,,,
’,,Shaking,,,,,,,,,,
