original tokens,,edited tokens,deleted tokens,added tokens,replaced tokens,sentences,paragraphs,punctuations,word_punctuation,character names,place names,special words
—,,.,,,,,,p,w_p_fol,,,
the,,.,,,,,,p,w_p_fol,,,
feathers,,yes,,,,,,,,,,
are,,—,,,,,,p,w_p_pre,,,
all,,look,,,,,,,,,,
crumpled,,!,,,,EOS_2,,p,w_p_pre,,,
on,,Broomsticks,,,,BOS_3,,,,,,
one,,!,,,,EOS_3,,p,w_p_pre,,,
side,,We’ve,,,We,BOS_4,,,,,,
.”,,,’,,,,,,,,,
Ron,,,ve,,,,,,,,,
went,,got,,,,,,,,,,
speeding,,to,,,,,,,,,,
in,,catch,,,,,,,,,,
the,,the,,,,,,,,,,
direction,,key,,,,,,,,,,
that,,to,,,,,,,,,,
Harry,,the,,,,,,,,,,
was,,door,,,,,,,,,,
pointing,,!,,,!”,,,p,w_p_pre,,,
",",,”,,add,,EOS_4/EOS,,p,w_p_pre,,,
crashed,,“,,,,BOS,,p,w_p_fol,,,
into,,But,,,,,,,,,,
the,,there,,,,,,,,,,
ceiling,,are,,,,,,,,,,
",",,hundreds,,,,,,,,,,
and,,of,,,,,,,,,,
nearly,,them,,,,,,,,,,
fell,,!,,,!”,,,p,w_p_pre,,,
off,,”,,add,,EOS,,p,w_p_pre,,,
his,,Ron,,,,BOS,,,,,,
broom,,examined,,,,,,,,,,
.,,the,,,,,,,,,,
“,,lock,,,,,,,,,,
We,,on,,,,,,,,,,
’,,the,,,,,,,,,,
ve,,door,,,,,,,,,,
got,,.,,,,EOS,,p,w_p_pre,,,
to,,“,,,,BOS,,p,w_p_fol,,,
close,,We’re,,,We,,,,,,,
in,,,’,,,,,,,,,
on,,,re,,,,,,,,,
it,,looking,,,,,,,,,,
!”,,for,,,,,,,,,,
Harry,,a,,,,,,,,,,
called,,big,,,,,,,,,,
",",,",",,,,,,p,w_p_pre,,,
not,,old-fashioned,,,old,,,,,,,
taking,,,-,,,,,,,,,
his,,,fashioned,,,,,,,,,
eyes,,one,,,,,,,,,,
off,,—,,,,,,p,w_p_pre,,,
the,,probably,,,,,,,,,,
key,,silver,,,,,,,,,,
with,,",",,,,,,p,w_p_pre,,,
the,,like,,,,,,,,,,
damaged,,the,,,,,,,,,,
wing,,handle,,,,,,,,,,
.,,.,,,.”,,,p,w_p_pre,,,
“,,”,,add,,EOS,EOP,p,w_p_pre,,,
Ron,,They,,,,BOS,BOP,,,,,
",",,each,,,,,,,,,,
you,,seized,,,,,,,,,,
come,,a,,,,,,,,,,
at,,broomstick,,,,,,,,,,
it,,and,,,,,,,,,,
from,,kicked,,,,,,,,,,
above,,off,,,,,,,,,,
—,,into,,,,,,,,,,
Hennione,,the,,,,,,,,,,
",",,air,,,,,,,,,,
stay,,",",,,,,,p,w_p_pre,,,
below,,soaring,,,,,,,,,,
and,,into,,,,,,,,,,
stop,,the,,,,,,,,,,
it,,midst,,,,,,,,,,
from,,of,,,,,,,,,,
going,,the,,,,,,,,,,
down,,cloud,,,,,,,,,,
and,,of,,,,,,,,,,
I,,keys,,,,,,,,,,
’,,.,,,,EOS,,p,w_p_pre,,,
ll,,They,,,,BOS,,,,,,
try,,grabbed,,,,,,,,,,
and,,and,,,,,,,,,,
catch,,snatched,,,,,,,,,,
it,,",",,,,,,p,w_p_pre,,,
.,,but,,,,,,,,,,
Right,,the,,,,,,,,,,
",",,bewitched,,,,,,,,,,
NOW,,keys,,,,,,,,,,
!”,,darted,,,,,,,,,,
Ron,,and,,,,,,,,,,
dived,,dived,,,,,,,,,,
",",,so,,,,,,,,,,
Hennione,,quickly,,,,,,,,,,
rocketed,,it,,,,,,,,,,
upward,,was,,,,,,,,,,
",",,almost,,,,,,,,,,
the,,impossible,,,,,,,,,,
key,,to,,,,,,,,,,
dodged,,catch,,,,,,,,,,
them,,one,,,,,,,,,,
both,,.,,,,EOS,,p,w_p_pre,,,
",",,Not,,,,BOS,,,,,,
and,,for,,,,,,,,,,
Harry,,nothing,,,,,,,,,,
streaked,,",",,,,,,p,w_p_pre,,,
after,,though,,,,,,,,,,
it,,",",,,,,,p,w_p_pre,,,
;,,was,,,,,,,,,,
it,,Harry,,,,,,,,,,
sped,,the,,,,,,,,,,
toward,,youngest,,,,,,,,,,
the,,Seeker,,,,,,,,,,
wall,,in,,,,,,,,,,
",",,a,,,,,,,,,,
Harry,,century,,,,,,,,,,
leaned,,.,,,,EOS,,p,w_p_pre,,,
forward,,He,,,,BOS,,,,,,
and,,had,,,,,,,,,,
with,,a,,,,,,,,,,
a,,knack,,,,,,,,,,
nasty,,for,,,,,,,,,,
",",,spotting,,,,,,,,,,
crunching,,things,,,,,,,,,,
noise,,other,,,,,,,,,,
",",,people,,,,,,,,,,
pinned,,didn’t,,,didn,,,,,,,
it,,,’,,,,,,,,,
against,,,t,,,,,,,,,
the,,.,,,,EOS,,p,w_p_pre,,,
stone,,After,,,,BOS,,,,,,
with,,a,,,,,,,,,,
one,,minute’s,,,minute,,,,,,,
hand,,,’,,,,,,,,,
.,,,s,,,,,,,,,
Ron,,weaving,,,,,,,,,,
and,,about,,,,,,,,,,
Hermione,,through,,,,,,,,,,
’,,the,,,,,,,,,,
s,,whirl,,,,,,,,,,
cheers,,of,,,,,,,,,,
echoed,,rainbow,,,,,,,,,,
around,,feathers,,,,,,,,,,
the,,",",,,,,,p,w_p_pre,,,
high,,he,,,,,,,,,,
chamber,,noticed,,,,,,,,,,
.,,a,,,,,,,,,,
They,,large,,,,,,,,,,
landed,,silver,,,,,,,,,,
quickly,,key,,,,,,,,,,
",",,that,,,,,,,,,,
and,,had,,,,,,,,,,
Harry,,a,,,,,,,,,,
ran,,bent,,,,,,,,,,
to,,wing,,,,,,,,,,
the,,",",,,,,,p,w_p_pre,,,
door,,as,,,,,,,,,,
",",,if,,,,,,,,,,
the,,it,,,,,,,,,,
key,,had,,,,,,,,,,
struggling,,already,,,,,,,,,,
in,,been,,,,,,,,,,
his,,caught,,,,,,,,,,
hand,,and,,,,,,,,,,
.,,stuffed,,,,,,,,,,
He,,roughly,,,,,,,,,,
rammed,,into,,,,,,,,,,
it,,the,,,,,,,,,,
into,,keyhole,,,,,,,,,,
the,,.,,,,EOS,EOP,p,w_p_pre,,,
lock,,“,,,,BOS,BOP,p,w_p_fol,,,
and,,That,,,,,,,,,,
turned,,one,,,,,,,,,,
-,,!,,,!”,,,p,w_p_pre,,,
it,,”,,add,,,,p,w_p_pre,,,
worked,,he,,,,,,,,,,
.,,called,,,,,,,,,,
The,,to,,,,,,,,,,
moment,,the,,,,,,,,,,
the,,others,,,,,,,,,,
lock,,.,,,,EOS,,p,w_p_pre,,,
had,,“,,,,BOS,,p,w_p_fol,,,
clicked,,That,,,,,,,,,,
open,,big,,,,,,,,,,
",",,one,,,,,,,,,,
the,,—,,,,,,p,w_p_pre,,,
key,,there,,,,,,,,,,
took,,—,,,,,,p,w_p_pre,,,
flight,,no,,,,,,,,,,
again,,",",,,,,,p,w_p_pre,,,
",",,there,,,,,,,,,,
looking,,—,,,,,,p,w_p_pre,,,
very,,with,,,,,,,,,,
battered,,bright,,,,,,,,,,
now,,blue,,,,,,,,,,
that,,wings,,,,,,,,,,
it,,—,,,,,,p,w_p_pre,,,
had,,the,,,,,,,,,,
been,,feathers,,,,,,,,,,
caught,,are,,,,,,,,,,
twice,,all,,,,,,,,,,
.,,crumpled,,,,,,,,,,
“,,on,,,,,,,,,,
Ready,,one,,,,,,,,,,
?”,,side,,,,,,,,,,
Harry,,.,,,.”,,,p,w_p_pre,,,
asked,,”,,add,,EOS,,p,w_p_pre,,,
the,,Ron,,,,BOS,,,,,,
other,,went,,,,,,,,,,
two,,speeding,,,,,,,,,,
",",,in,,,,,,,,,,
his,,the,,,,,,,,,,
hand,,direction,,,,,,,,,,
on,,that,,,,,,,,,,
the,,Harry,,,,,,,,,,
door,,was,,,,,,,,,,
handle,,pointing,,,,,,,,,,
.,,",",,,,,,p,w_p_pre,,,
They,,crashed,,,,,,,,,,
nodded,,into,,,,,,,,,,
.,,the,,,,,,,,,,
He,,ceiling,,,,,,,,,,
pulled,,",",,,,,,p,w_p_pre,,,
the,,and,,,,,,,,,,
door,,nearly,,,,,,,,,,
open,,fell,,,,,,,,,,
.,,off,,,,,,,,,,
The,,his,,,,,,,,,,
next,,broom,,,,,,,,,,
chamber,,.,,,,EOS,,p,w_p_pre,,,
was,,“,,,,BOS,,p,w_p_fol,,,
so,,We’ve,,,We,,,,,,,
dark,,,’,,,,,,,,,
they,,,ve,,,,,,,,,
couldn,,got,,,,,,,,,,
’,,to,,,,,,,,,,
t,,close,,,,,,,,,,
see,,in,,,,,,,,,,
anything,,on,,,,,,,,,,
at,,it,,,,,,,,,,
all,,!,,,!”,,,p,w_p_pre,,,
.,,”,,add,,,,p,w_p_pre,,,
But,,Harry,,,,,,,,,,
as,,called,,,,,,,,,,
they,,",",,,,,,p,w_p_pre,,,
stepped,,not,,,,,,,,,,
into,,taking,,,,,,,,,,
it,,his,,,,,,,,,,
",",,eyes,,,,,,,,,,
light,,off,,,,,,,,,,
suddenly,,the,,,,,,,,,,
flooded,,key,,,,,,,,,,
the,,with,,,,,,,,,,
room,,the,,,,,,,,,,
to,,damaged,,,,,,,,,,
reveal,,wing,,,,,,,,,,
an,,.,,,,EOS,,p,w_p_pre,,,
astonishing,,“,,,,BOS,,p,w_p_fol,,,
sight,,Ron,,,,,,,,,,
.,,",",,,,,,p,w_p_pre,,,
They,,you,,,,,,,,,,
were,,come,,,,,,,,,,
standing,,at,,,,,,,,,,
on,,it,,,,,,,,,,
the,,from,,,,,,,,,,
edge,,above,,,,,,,,,,
of,,—,,,,,,p,w_p_pre,,,
a,,Hermione,,,Hennione,,,,,,,
huge,,",",,,,,,p,w_p_pre,,,
chessboard,,stay,,,,,,,,,,
",",,below,,,,,,,,,,
behind,,and,,,,,,,,,,
the,,stop,,,,,,,,,,
black,,it,,,,,,,,,,
chessmen,,from,,,,,,,,,,
",",,going,,,,,,,,,,
which,,down,,,,,,,,,,
were,,and,,,,,,,,,,
all,,I’ll,,,I,,,,,,,
taller,,,’,,,,,,,,,
than,,,ll,,,,,,,,,
they,,try,,,,,,,,,,
were,,and,,,,,,,,,,
and,,catch,,,,,,,,,,
carved,,it,,,,,,,,,,
from,,.,,,,EOS,,p,w_p_pre,,,
what,,Right,,,,BOS,,,,,,
looked,,",",,,,,,p,w_p_pre,,,
like,,NOW,,,,,,,,,,
black,,!,,,!”,,,p,w_p_pre,,,
stone,,”,,add,,EOS,,p,w_p_pre,,,
.,,Ron,,,,BOS,,,,,,
Facing,,dived,,,,,,,,,,
them,,",",,,,,,p,w_p_pre,,,
",",,Hermione,,,Hennione,,,,,,,
way,,rocketed,,,,,,,,,,
across,,upward,,,,,,,,,,
the,,",",,,,,,p,w_p_pre,,,
chamber,,the,,,,,,,,,,
",",,key,,,,,,,,,,
were,,dodged,,,,,,,,,,
the,,them,,,,,,,,,,
white,,both,,,,,,,,,,
pieces,,",",,,,,,p,w_p_pre,,,
.,,and,,,,,,,,,,
Harry,,Harry,,,,,,,,,,
",",,streaked,,,,,,,,,,
Ron,,after,,,,,,,,,,
and,,it,,,,,,,,,,
Hennione,,;,,,,,,p,w_p_pre,,,
shivered,,it,,,,,,,,,,
slightly,,sped,,,,,,,,,,
-,,toward,,,,,,,,,,
the,,the,,,,,,,,,,
towering,,wall,,,,,,,,,,
white,,",",,,,,,p,w_p_pre,,,
chessmen,,Harry,,,,,,,,,,
had,,leaned,,,,,,,,,,
no,,forward,,,,,,,,,,
faces,,and,,,,,,,,,,
.,,with,,,,,,,,,,
“,,a,,,,,,,,,,
Now,,nasty,,,,,,,,,,
what,,",",,,,,,p,w_p_pre,,,
do,,crunching,,,,,,,,,,
we,,noise,,,,,,,,,,
do,,",",,,,,,p,w_p_pre,,,
?”,,pinned,,,,,,,,,,
Harry,,it,,,,,,,,,,
whispered,,against,,,,,,,,,,
.,,the,,,,,,,,,,
“,,stone,,,,,,,,,,
It,,with,,,,,,,,,,
’,,one,,,,,,,,,,
s,,hand,,,,,,,,,,
obvious,,.,,,,EOS,,p,w_p_pre,,,
",",,Ron,,,,BOS,,,,,,
isn,,and,,,,,,,,,,
’,,Hermione’s,,,Hermione,,,,,,,
t,,,’,,,,,,,,,
it,,,s,,,,,,,,,
?”,,cheers,,,,,,,,,,
said,,echoed,,,,,,,,,,
Ron,,around,,,,,,,,,,
.,,the,,,,,,,,,,
“,,high,,,,,,,,,,
We,,chamber,,,,,,,,,,
’,,.,,,,EOS,EOP,p,w_p_pre,,,
ve,,They,,,,BOS,BOP,,,,,
got,,landed,,,,,,,,,,
to,,quickly,,,,,,,,,,
play,,",",,,,,,p,w_p_pre,,,
our,,and,,,,,,,,,,
way,,Harry,,,,,,,,,,
across,,ran,,,,,,,,,,
the,,to,,,,,,,,,,
room,,the,,,,,,,,,,
.”,,door,,,,,,,,,,
Behind,,",",,,,,,p,w_p_pre,,,
the,,the,,,,,,,,,,
white,,key,,,,,,,,,,
pieces,,struggling,,,,,,,,,,
they,,in,,,,,,,,,,
could,,his,,,,,,,,,,
see,,hand,,,,,,,,,,
another,,.,,,,EOS,,p,w_p_pre,,,
door,,He,,,,BOS,,,,,,
.,,rammed,,,,,,,,,,
“,,it,,,,,,,,,,
How,,into,,,,,,,,,,
?”,,the,,,,,,,,,,
said,,lock,,,,,,,,,,
Hennione,,and,,,,,,,,,,
nervously,,turned,,,,,,,,,,
.,,-,,,,,,p,w_p_pre,,,
“,,it,,,,,,,,,,
I,,worked,,,,,,,,,,
think,,.,,,,EOS,,p,w_p_pre,,,
",”",,The,,,,BOS,,,,,,
said,,moment,,,,,,,,,,
Ron,,the,,,,,,,,,,
",",,lock,,,,,,,,,,
“,,had,,,,,,,,,,
we,,clicked,,,,,,,,,,
’,,open,,,,,,,,,,
re,,",",,,,,,p,w_p_pre,,,
going,,the,,,,,,,,,,
to,,key,,,,,,,,,,
have,,took,,,,,,,,,,
to,,flight,,,,,,,,,,
be,,again,,,,,,,,,,
chessmen,,",",,,,,,p,w_p_pre,,,
.”,,looking,,,,,,,,,,
He,,very,,,,,,,,,,
walked,,battered,,,,,,,,,,
up,,now,,,,,,,,,,
to,,that,,,,,,,,,,
a,,it,,,,,,,,,,
black,,had,,,,,,,,,,
knight,,been,,,,,,,,,,
and,,caught,,,,,,,,,,
put,,twice,,,,,,,,,,
his,,.,,,,EOS,,p,w_p_pre,,,
hand,,“,,,,BOS,,p,w_p_fol,,,
out,,Ready,,,,,,,,,,
to,,?,,,?”,,,p,w_p_pre,,,
touch,,”,,add,,,,p,w_p_pre,,,
the,,Harry,,,,,,,,,,
knight,,asked,,,,,,,,,,
’,,the,,,,,,,,,,
s,,other,,,,,,,,,,
horse,,two,,,,,,,,,,
.,,",",,,,,,p,w_p_pre,,,
At,,his,,,,,,,,,,
once,,hand,,,,,,,,,,
",",,on,,,,,,,,,,
the,,the,,,,,,,,,,
stone,,door,,,,,,,,,,
sprang,,handle,,,,,,,,,,
to,,.,,,,EOS,,p,w_p_pre,,,
life,,They,,,,BOS,,,,,,
.,,nodded,,,,,,,,,,
The,,.,,,,EOS,,p,w_p_pre,,,
horse,,He,,,,BOS,,,,,,
pawed,,pulled,,,,,,,,,,
the,,the,,,,,,,,,,
ground,,door,,,,,,,,,,
and,,open,,,,,,,,,,
the,,.,,,,EOS,,p,w_p_pre,,,
knight,,The,,,,BOS,,,,,,
turned,,next,,,,,,,,,,
his,,chamber,,,,,,,,,,
helmeted,,was,,,,,,,,,,
head,,so,,,,,,,,,,
to,,dark,,,,,,,,,,
look,,they,,,,,,,,,,
down,,couldn’t,,,couldn,,,,,,,
at,,,’,,,,,,,,,
Ron,,,t,,,,,,,,,
.,,see,,,,,,,,,,
“,,anything,,,,,,,,,,
Do,,at,,,,,,,,,,
we,,all,,,,,,,,,,
—,,.,,,,EOS,,p,w_p_pre,,,
er,,But,,,,BOS,,,,,,
—,,as,,,,,,,,,,
have,,they,,,,,,,,,,
to,,stepped,,,,,,,,,,
join,,into,,,,,,,,,,
you,,it,,,,,,,,,,
to,,",",,,,,,p,w_p_pre,,,
get,,light,,,,,,,,,,
across,,suddenly,,,,,,,,,,
?”,,flooded,,,,,,,,,,
The,,the,,,,,,,,,,
black,,room,,,,,,,,,,
knight,,to,,,,,,,,,,
nodded,,reveal,,,,,,,,,,
.,,an,,,,,,,,,,
Ron,,astonishing,,,,,,,,,,
turned,,sight,,,,,,,,,,
to,,.,,,,EOS,,p,w_p_pre,,,
the,,They,,,,BOS,,,,,,
other,,were,,,,,,,,,,
two,,standing,,,,,,,,,,
.,,on,,,,,,,,,,
“,,the,,,,,,,,,,
This,,edge,,,,,,,,,,
needs,,of,,,,,,,,,,
thinking,,a,,,,,,,,,,
about,,huge,,,,,,,,,,
.,,chessboard,,,,,,,,,,
.,,",",,,,,,p,w_p_pre,,,
.”,,behind,,,,,,,,,,
he,,the,,,,,,,,,,
said,,black,,,,,,,,,,
.,,chessmen,,,,,,,,,,
“,,",",,,,,,p,w_p_pre,,,
I,,which,,,,,,,,,,
suppose,,were,,,,,,,,,,
we,,all,,,,,,,,,,
’,,taller,,,,,,,,,,
ve,,than,,,,,,,,,,
got,,they,,,,,,,,,,
to,,were,,,,,,,,,,
take,,and,,,,,,,,,,
the,,carved,,,,,,,,,,
place,,from,,,,,,,,,,
of,,what,,,,,,,,,,
three,,looked,,,,,,,,,,
of,,like,,,,,,,,,,
the,,black,,,,,,,,,,
black,,stone,,,,,,,,,,
pieces,,.,,,,EOS,,p,w_p_pre,,,
...”,,Facing,,,,BOS,,,,,,
Harry,,them,,,,,,,,,,
and,,",",,,,,,p,w_p_pre,,,
Hennione,,way,,,,,,,,,,
stayed,,across,,,,,,,,,,
quiet,,the,,,,,,,,,,
",",,chamber,,,,,,,,,,
watching,,",",,,,,,p,w_p_pre,,,
Ron,,were,,,,,,,,,,
think,,the,,,,,,,,,,
.,,white,,,,,,,,,,
Finally,,pieces,,,,,,,,,,
he,,.,,,,EOS,,p,w_p_pre,,,
said,,Harry,,,,BOS,,,,,,
",",,",",,,,,,p,w_p_pre,,,
“,,Ron,,,,,,,,,,
Now,,and,,,,,,,,,,
",",,Hermione,,,Hennione,,,,,,,
don,,shivered,,,,,,,,,,
’,,slightly,,,,,,,,,,
t,,-,,,,,,p,w_p_pre,,,
be,,the,,,,,,,,,,
offended,,towering,,,,,,,,,,
or,,white,,,,,,,,,,
anything,,chessmen,,,,,,,,,,
",",,had,,,,,,,,,,
but,,no,,,,,,,,,,
neither,,faces,,,,,,,,,,
of,,.,,,,EOS,EOP,p,w_p_pre,,,
you,,“,,,,BOS,BOP,p,w_p_fol,,,
are,,Now,,,,,,,,,,
that,,what,,,,,,,,,,
good,,do,,,,,,,,,,
at,,we,,,,,,,,,,
chess,,do,,,,,,,,,,
—,,?,,,?”,,,p,w_p_pre,,,
”,,”,,add,,,,p,w_p_pre,,,
“,,Harry,,,,,,,,,,
We,,whispered,,,,,,,,,,
’,,.,,,,EOS,,p,w_p_pre,,,
re,,“,,,,BOS,,p,w_p_fol,,,
not,,It’s,,,It,,,,,,,
offended,,,’,,,,,,,,,
",”",,,s,,,,,,,,,
said,,obvious,,,,,,,,,,
Harry,,",",,,,,,p,w_p_pre,,,
quickly,,isn’t,,,isn,,,,,,,
.,,,’,,,,,,,,,
“,,,t,,,,,,,,,
Just,,it,,,,,,,,,,
tell,,?,,,?”,,,p,w_p_pre,,,
us,,”,,add,,,,p,w_p_pre,,,
what,,said,,,,,,,,,,
to,,Ron,,,,,,,,,,
do,,.,,,,EOS,,p,w_p_pre,,,
.”,,“,,,,BOS,,p,w_p_fol,,,
“,,We’ve,,,We,,,,,,,
Well,,,’,,,,,,,,,
",",,,ve,,,,,,,,,
Harry,,got,,,,,,,,,,
",",,to,,,,,,,,,,
you,,play,,,,,,,,,,
take,,our,,,,,,,,,,
the,,way,,,,,,,,,,
place,,across,,,,,,,,,,
of,,the,,,,,,,,,,
that,,room,,,,,,,,,,
bishop,,.,,,.”,,,p,w_p_pre,,,
",",,”,,add,,EOS,,p,w_p_pre,,,
and,,Behind,,,,BOS,,,,,,
Hennione,,the,,,,,,,,,,
",",,white,,,,,,,,,,
you,,pieces,,,,,,,,,,
go,,they,,,,,,,,,,
there,,could,,,,,,,,,,
instead,,see,,,,,,,,,,
of,,another,,,,,,,,,,
that,,door,,,,,,,,,,
castle,,.,,,,EOS,,p,w_p_pre,,,
.”,,“,,,,BOS,,p,w_p_fol,,,
“,,How,,,,,,,,,,
What,,?,,,?”,,,p,w_p_pre,,,
about,,”,,add,,,,p,w_p_pre,,,
you,,said,,,,,,,,,,
?”,,Hermione,,,Hennione,,,,,,,
“,,nervously,,,,,,,,,,
I,,.,,,,EOS,,p,w_p_pre,,,
’,,“,,,,BOS,,p,w_p_fol,,,
m,,I,,,,,,,,,,
going,,think,,,,,,,,,,
to,,",",,,",”",,,p,w_p_pre,,,
be,,”,,add,,,,p,w_p_pre,,,
a,,said,,,,,,,,,,
knight,,Ron,,,,,,,,,,
",”",,",",,,,,,p,w_p_pre,,,
said,,“,,,,,,p,w_p_fol,,,
Ron,,we’re,,,we,,,,,,,
.,,,’,,,,,,,,,
The,,,re,,,,,,,,,
chessmen,,going,,,,,,,,,,
seemed,,to,,,,,,,,,,
to,,have,,,,,,,,,,
have,,to,,,,,,,,,,
been,,be,,,,,,,,,,
listening,,chessmen,,,,,,,,,,
",",,.,,,.”,,,p,w_p_pre,,,
because,,”,,add,,EOS,,p,w_p_pre,,,
at,,He,,,,BOS,,,,,,
these,,walked,,,,,,,,,,
words,,up,,,,,,,,,,
a,,to,,,,,,,,,,
knight,,a,,,,,,,,,,
",",,black,,,,,,,,,,
a,,knight,,,,,,,,,,
bishop,,and,,,,,,,,,,
",",,put,,,,,,,,,,
and,,his,,,,,,,,,,
a,,hand,,,,,,,,,,
castle,,out,,,,,,,,,,
turned,,to,,,,,,,,,,
their,,touch,,,,,,,,,,
backs,,the,,,,,,,,,,
on,,knight’s,,,knight,,,,,,,
the,,,’,,,,,,,,,
white,,,s,,,,,,,,,
pieces,,horse,,,,,,,,,,
and,,.,,,,EOS,,p,w_p_pre,,,
walked,,At,,,,BOS,,,,,,
off,,once,,,,,,,,,,
the,,",",,,,,,p,w_p_pre,,,
board,,the,,,,,,,,,,
",",,stone,,,,,,,,,,
leaving,,sprang,,,,,,,,,,
three,,to,,,,,,,,,,
empty,,life,,,,,,,,,,
squares,,.,,,,EOS,,p,w_p_pre,,,
that,,The,,,,BOS,,,,,,
Harry,,horse,,,,,,,,,,
",",,pawed,,,,,,,,,,
Ron,,the,,,,,,,,,,
",",,ground,,,,,,,,,,
and,,and,,,,,,,,,,
Hennione,,the,,,,,,,,,,
took,,knight,,,,,,,,,,
.,,turned,,,,,,,,,,
“,,his,,,,,,,,,,
White,,helmeted,,,,,,,,,,
always,,head,,,,,,,,,,
plays,,to,,,,,,,,,,
first,,look,,,,,,,,,,
in,,down,,,,,,,,,,
chess,,at,,,,,,,,,,
",”",,Ron,,,,,,,,,,
said,,.,,,,EOS,EOP,p,w_p_pre,,,
Ron,,“,,,,BOS,BOP,p,w_p_fol,,,
",",,Do,,,,,,,,,,
peering,,we,,,,,,,,,,
across,,—,,,,,,p,w_p_pre,,,
the,,er,,,,,,,,,,
board,,—,,,,,,p,w_p_pre,,,
.,,have,,,,,,,,,,
“,,to,,,,,,,,,,
Yes,,join,,,,,,,,,,
...,,you,,,,,,,,,,
look,,to,,,,,,,,,,
...”,,get,,,,,,,,,,
A,,across,,,,,,,,,,
white,,?,,,?”,,,p,w_p_pre,,,
pawn,,”,,add,,EOS,,p,w_p_pre,,,
had,,The,,,,BOS,,,,,,
moved,,black,,,,,,,,,,
forward,,knight,,,,,,,,,,
two,,nodded,,,,,,,,,,
squares,,.,,,,EOS,,p,w_p_pre,,,
.,,Ron,,,,BOS,,,,,,
Ron,,turned,,,,,,,,,,
started,,to,,,,,,,,,,
to,,the,,,,,,,,,,
direct,,other,,,,,,,,,,
the,,two,,,,,,,,,,
black,,.,,,,EOS,,p,w_p_pre,,,
pieces,,“,,,,BOS,,p,w_p_fol,,,
.,,This,,,,,,,,,,
They,,needs,,,,,,,,,,
moved,,thinking,,,,,,,,,,
silently,,about,,,,,,,,,,
wherever,,.,,,,,,p,w_p_pre,,,
he,,.,,,,,,p,w_p_pre,,,
sent,,.,,,.”,,,p,w_p_pre,,,
them,,”,,add,,,,p,w_p_pre,,,
.,,he,,,,,,,,,,
Harry,,said,,,,,,,,,,
’,,.,,,,EOS,,p,w_p_pre,,,
s,,“,,,,BOS,,p,w_p_fol,,,
knees,,I,,,,,,,,,,
were,,suppose,,,,,,,,,,
trembling,,we’ve,,,we,,,,,,,
.,,,’,,,,,,,,,
What,,,ve,,,,,,,,,
if,,got,,,,,,,,,,
they,,to,,,,,,,,,,
lost,,take,,,,,,,,,,
?,,the,,,,,,,,,,
“,,place,,,,,,,,,,
Harry,,of,,,,,,,,,,
—,,three,,,,,,,,,,
move,,of,,,,,,,,,,
diagonally,,the,,,,,,,,,,
four,,black,,,,,,,,,,
squares,,pieces,,,,,,,,,,
to,,.,,add,,,,p,w_p_pre,,,
the,,.,,add,,,,p,w_p_pre,,,
right,,.,,add,,,,p,w_p_pre,,,
.”,,”,,,...”,EOS,,p,w_p_pre,,,
Their,,Harry,,,,BOS,,,,,,
first,,and,,,,,,,,,,
real,,Hermione,,,Hennione,,,,,,,
shock,,stayed,,,,,,,,,,
came,,quiet,,,,,,,,,,
when,,",",,,,,,p,w_p_pre,,,
their,,watching,,,,,,,,,,
other,,Ron,,,,,,,,,,
knight,,think,,,,,,,,,,
was,,.,,,,EOS,,p,w_p_pre,,,
taken,,Finally,,,,BOS,,,,,,
.,,he,,,,,,,,,,
The,,said,,,,,,,,,,
white,,",",,,,,,p,w_p_pre,,,
queen,,“,,,,,,p,w_p_fol,,,
smashed,,Now,,,,,,,,,,
him,,",",,,,,,p,w_p_pre,,,
to,,don’t,,,don,,,,,,,
the,,,’,,,,,,,,,
floor,,,t,,,,,,,,,
and,,be,,,,,,,,,,
dragged,,offended,,,,,,,,,,
him,,or,,,,,,,,,,
off,,anything,,,,,,,,,,
the,,",",,,,,,p,w_p_pre,,,
board,,but,,,,,,,,,,
",",,neither,,,,,,,,,,
where,,of,,,,,,,,,,
he,,you,,,,,,,,,,
lay,,are,,,,,,,,,,
quite,,that,,,,,,,,,,
still,,good,,,,,,,,,,
",",,at,,,,,,,,,,
facedown,,chess,,,,,,,,,,
.,,—,,,,,,p,w_p_pre,,,
“,,”,,,,EOS,,p,w_p_pre,,,
Had,,“,,,,BOS,,p,w_p_fol,,,
to,,We’re,,,,,,,,,,
let,,,’,,,,,,,,,
that,,,re,,,,,,,,,
happen,,not,,,,,,,,,,
",”",,offended,,,,,,,,,,
said,,",",,,",”",,,p,w_p_pre,,,
Ron,,”,,add,,,,p,w_p_pre,,,
",",,said,,,,,,,,,,
looking,,Harry,,,,,,,,,,
shaken,,quickly,,,,,,,,,,
.,,.,,,,EOS,,p,w_p_pre,,,
“,,“,,,,BOS,,p,w_p_fol,,,
Leaves,,Just,,,,,,,,,,
you,,tell,,,,,,,,,,
free,,us,,,,,,,,,,
to,,what,,,,,,,,,,
take,,to,,,,,,,,,,
that,,do,,,,,,,,,,
bishop,,.,,,.”,,,p,w_p_pre,,,
",",,”,,add,,EOS,,p,w_p_pre,,,
Hennione,,“,,,,BOS,,p,w_p_fol,,,
",",,Well,,,,,,,,,,
go,,",",,,,,,p,w_p_pre,,,
on,,Harry,,,,,,,,,,
.”,,",",,,,,,p,w_p_pre,,,
Every,,you,,,,,,,,,,
time,,take,,,,,,,,,,
